id,slug,title,url,sector_clean,year_clean,report_type_clean,org_type,assurance_clean,sroi_ratio_value,total_investment_raw,stakeholder_mentions,has_pdf,pdf_extracted,has_text,text_length,p1_involve_stakeholders,p2_understand_changes,p3_value_what_matters,p4_only_material,p5_do_not_overclaim,p6_be_transparent,p7_verify_result,p8_be_responsive,quality_total,quality_pct,is_assured_raw,publication_year_raw,country_clean
27,fifteen-sroi,Reports Database:Fifteen SROI,https://socialvalueuk.org/reports/fifteen-sroi/,health,2009.0,Unknown,charity,0,,"costs of £540,000,",2,1,1,1,5000,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,8.0,50.0,0,,UK
29,families-and-schools-together-sroi-case-study,Reports Database:Families and Schools Together SROI Case Study,https://socialvalueuk.org/reports/families-and-schools-together-sroi-case-study/,education,2007.0,Unknown,unknown,0,,,0,1,1,1,5000,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,31.2,0,,Canada
30,beltline-youth-centre-sroi-case-study,Reports Database:Beltline Youth Centre SROI Case Study,https://socialvalueuk.org/reports/beltline-youth-centre-sroi-case-study/,social_inclusion,2004.0,Unknown,unknown,0,,"investment

$216,539",0,1,1,1,5000,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,UK
31,youth-matters-program-sroi-case-study,Reports Database:Youth Matters Program SROI Case Study,https://socialvalueuk.org/reports/youth-matters-program-sroi-case-study/,education,2009.0,Unknown,unknown,0,,,0,1,1,1,5000,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,50.0,0,,Canada
34,ywca-mary-dover-house-sroi-case-study,Reports Database:YWCA Mary Dover House SROI Case Study,https://socialvalueuk.org/reports/ywca-mary-dover-house-sroi-case-study/,housing,2007.0,Unknown,unknown,0,,"investment of $684,430,",0,1,1,1,5000,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0,,Australia
35,louise-dean-centre-programming-for-pregnant-and-parenting-adolescents-sroi-case-study,Reports Database:Louise Dean Centre Programming for Pregnant and Parenting Adolescents SROI Case Stu,https://socialvalueuk.org/reports/louise-dean-centre-programming-for-pregnant-and-parenting-adolescents-sroi-case-study/,education,2009.0,Unknown,unknown,0,,,0,1,1,1,5000,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,Canada
36,discovery-house-child-and-youth-services-sroi-case-study,Reports Database:Discovery House Child and Youth Services SROI Case Study,https://socialvalueuk.org/reports/discovery-house-child-and-youth-services-sroi-case-study/,health,2009.0,Unknown,charity,0,,cost of $66,0,1,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,43.8,0,,Canada
37,family-diversionary-program-sroi-case-study,Reports Database:Family Diversionary Program SROI Case Study,https://socialvalueuk.org/reports/family-diversionary-program-sroi-case-study/,education,2009.0,Unknown,government,0,,,0,1,1,1,5000,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,43.8,0,,Canada
38,community-respite-program-sroi-case-study,Reports Database:Community Respite Program SROI Case Study,https://socialvalueuk.org/reports/community-respite-program-sroi-case-study/,health,1997.0,Unknown,unknown,0,,,0,1,1,1,5000,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,31.2,0,,Canada
40,measuring-the-social-impact-of-the-tomorrows-people-welfare-to-work-and-youth-programmes-between-200607-and-201011,Reports Database:Measuring the social impact of the Tomorrow’s People welfare to work and youth prog,https://socialvalueuk.org/reports/measuring-the-social-impact-of-the-tomorrows-people-welfare-to-work-and-youth-programmes-between-200607-and-201011/,employment,2006.0,Unknown,charity,1,,,0,1,1,1,5000,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,37.5,0,,UK
41,pubs-and-places-the-social-value-of-community-pubs,Reports Database:Pubs and Places: The Social Value of Community Pubs,https://socialvalueuk.org/reports/pubs-and-places-the-social-value-of-community-pubs/,other,2012.0,Unknown,charity,0,,,0,1,1,1,5000,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,9.0,56.2,0,,UK
42,calgary-youth-justice-committee-program-sroi-case-study,Reports Database:Calgary Youth Justice Committee Program SROI Case Study,https://socialvalueuk.org/reports/calgary-youth-justice-committee-program-sroi-case-study/,youth,2009.0,Unknown,charity,0,,,0,1,1,1,5000,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,37.5,0,,Canada
43,calgary-senior-resource-society-sroi-case-study,Reports Database:Calgary Senior Resource Society SROI Case Study,https://socialvalueuk.org/reports/calgary-senior-resource-society-sroi-case-study/,social_inclusion,2007.0,Unknown,charity,0,,"investment of $430,000",0,1,1,1,5000,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,37.5,0,,Canada
45,cost-benefit-analysis-of-interventions-with-parents,Reports Database:Cost Benefit Analysis of Interventions with Parents,https://socialvalueuk.org/reports/cost-benefit-analysis-of-interventions-with-parents/,education,2003.0,Unknown,government,0,,,0,1,1,1,5000,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,31.2,0,,UK
46,communities-and-local-government-supporting-people-programme-2009,Reports Database:Communities and Local Government Supporting People Programme 2009,https://socialvalueuk.org/reports/communities-and-local-government-supporting-people-programme-2009/,housing,2009.0,Unknown,government,0,,"costs 

10.4",4,1,1,1,5000,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,7.0,43.8,0,,UK
47,sroi-analysis-of-the-housing-coordinator-project,Reports Database:SROI Analysis of the Housing Coordinator Project,https://socialvalueuk.org/reports/sroi-analysis-of-the-housing-coordinator-project/,housing,2011.0,Unknown,unknown,1,,,19,1,1,1,5000,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,11.0,68.8,0,,Canada
48,the-economic-and-social-costs-of-crime,Reports Database:The economic and social costs of crime,https://socialvalueuk.org/reports/the-economic-and-social-costs-of-crime/,housing,2000.0,Unknown,government,0,,,0,1,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,18.8,0,,UK
49,making-services-better-costs-and-benefits-of-the-young-inspectors-programme,Reports Database:Making services better: costs and benefits of the young inspectors programme,https://socialvalueuk.org/reports/making-services-better-costs-and-benefits-of-the-young-inspectors-programme/,youth,2011.0,Unknown,charity,0,,"costs 

4",0,1,1,1,5000,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,7.0,43.8,0,,UK
50,pwc-economic-cost-of-underachievement,Reports Database:The economic cost of underachievement of black boys and young men – technical paper,https://socialvalueuk.org/reports/pwc-economic-cost-of-underachievement/,employment,2007.0,Unknown,government,1,,,0,1,1,1,5000,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,31.2,0,,UK
51,a-fare-return-ensuring-the-uks-railways-deliver-true-value-for-money,Reports Database:A Fare Return: Ensuring the UK’s railways deliver true value for money,https://socialvalueuk.org/reports/a-fare-return-ensuring-the-uks-railways-deliver-true-value-for-money/,environment,,Unknown,private,0,,,0,1,1,1,5000,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,31.2,0,,UK
52,nef-degrees-of-value-how-universities-benefit-society,Reports Database:Degrees of Value – How Universities Benefit Society,https://socialvalueuk.org/reports/nef-degrees-of-value-how-universities-benefit-society/,education,2000.0,Unknown,charity,0,,,3,1,1,1,5000,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,8.0,50.0,0,,UK
54,growing-social-capital-sroi-analysis,Reports Database:Growing Social Capital SROI Analysis,https://socialvalueuk.org/reports/growing-social-capital-sroi-analysis/,community,2011.0,Unknown,government,1,,investment of £1,10,1,1,1,5000,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,43.8,0,,UK
56,cost-benefit-analysis-of-early-childhood-intervention,Reports Database:Cost benefit analysis of early childhood intervention,https://socialvalueuk.org/reports/cost-benefit-analysis-of-early-childhood-intervention/,education,2009.0,Unknown,charity,0,,,0,1,1,1,5000,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,25.0,0,,USA
57,alliance-of-sector-skills-councils-evaluating-economic-impact,Reports Database:Alliance of Sector Skills Councils – Evaluating Economic Impact,https://socialvalueuk.org/reports/alliance-of-sector-skills-councils-evaluating-economic-impact/,education,2010.0,Unknown,charity,1,,,3,1,1,1,5000,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,37.5,0,,UK
59,alana-house-sroi,Reports Database:Alana House SROI,https://socialvalueuk.org/reports/alana-house-sroi/,education,2010.0,Unknown,charity,0,,,2,1,1,1,5000,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,37.5,0,,UK
60,hact-the-social-impact-of-housing-providers,Reports Database:HACT – The social impact of housing providers,https://socialvalueuk.org/reports/hact-the-social-impact-of-housing-providers/,health,2012.0,Unknown,charity,0,,,0,1,1,1,5000,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,7.0,43.8,0,,UK
61,social-return-on-investment-developing-power,Reports Database:Social Return on Investment: Developing Power,https://socialvalueuk.org/reports/social-return-on-investment-developing-power/,education,2002.0,Unknown,unknown,0,,,0,1,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,0,,Philippines
62,pact-witney-childrens-centre-sroi-evaluation,Reports Database:PACT Witney Children’s Centre SROI Evaluation,https://socialvalueuk.org/reports/pact-witney-childrens-centre-sroi-evaluation/,education,2011.0,Unknown,charity,0,,,1,1,1,1,5000,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,31.2,0,,UK
63,investing-in-natural-capital-a-financial-assessment-of-social-forestry-in-northern-india,Reports Database:Investing in Natural Capital: A financial assessment of social forestry in Northern,https://socialvalueuk.org/reports/investing-in-natural-capital-a-financial-assessment-of-social-forestry-in-northern-india/,environment,2006.0,Unknown,charity,0,,,0,1,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,37.5,0,,India
64,capturing-the-outcomes-of-hub-mueseums-sustainability-activities,Reports Database:Capturing the outcomes of Hub museums sustainability activities,https://socialvalueuk.org/reports/capturing-the-outcomes-of-hub-mueseums-sustainability-activities/,arts_culture,2011.0,Unknown,unknown,0,,,21,1,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,31.2,0,,UK
65,sitra-the-costs-and-benefits-of-housing-related-support,Reports Database:Sitra – The costs and benefits of housing related support,https://socialvalueuk.org/reports/sitra-the-costs-and-benefits-of-housing-related-support/,health,2011.0,Unknown,government,0,,,2,1,1,1,5000,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,31.2,0,,UK
66,the-social-value-of-community-housing-in-australia,Reports Database:The Social Value of Community Housing in Australia,https://socialvalueuk.org/reports/the-social-value-of-community-housing-in-australia/,housing,2011.0,Unknown,unknown,0,,,6,1,1,1,5000,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,43.8,0,,Australia
68,the-michael-project-2007-2010-new-perspectives-and-possibilities-for-homeless-men,"Reports Database:The Michael Project, 2007-2010: New perspectives and possibilities for homeless men",https://socialvalueuk.org/reports/the-michael-project-2007-2010-new-perspectives-and-possibilities-for-homeless-men/,housing,2007.0,Unknown,unknown,0,,,0,1,1,1,5000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,31.2,0,,Australia
69,young-foundation-outcomes-framework-for-young-peoples-services,Reports Database:Young Foundation: Outcomes Framework for young peoples services,https://socialvalueuk.org/reports/young-foundation-outcomes-framework-for-young-peoples-services/,employment,2012.0,Unknown,social_enterprise,0,,,0,1,1,1,5000,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,43.8,0,,UK
70,st-giles-trust-an-analysis-of-economic-impact,Reports Database:St Giles Trust – An analysis of economic impact,https://socialvalueuk.org/reports/st-giles-trust-an-analysis-of-economic-impact/,employment,2009.0,Unknown,charity,0,,"Costs 
£9.3",0,1,1,1,5000,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,6.0,37.5,0,,UK
71,microeconomic-evidence-for-the-benefits-of-investment-in-the-environment,Reports Database:Microeconomic Evidence for the Benefits of Investment in the Environment,https://socialvalueuk.org/reports/microeconomic-evidence-for-the-benefits-of-investment-in-the-environment/,environment,2012.0,Unknown,charity,0,,cost £250,0,1,1,1,5000,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,37.5,0,,UK
72,youth-justice-cost-benefit-analysis,Reports Database:Youth Justice Cost Benefit Analysis,https://socialvalueuk.org/reports/youth-justice-cost-benefit-analysis/,health,2012.0,Unknown,government,0,,,0,1,1,1,5000,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,8.0,50.0,0,,UK
73,investing-in-children-technical-report-april-2012,Reports Database:Investing in Children Technical Report April 2012,https://socialvalueuk.org/reports/investing-in-children-technical-report-april-2012/,education,2012.0,Unknown,government,0,,,0,1,1,1,5000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.5,0,,UK
74,care-repair-programme-irish-lifeage-action,Reports Database:Care & Repair Programme – Irish Life/Age Action,https://socialvalueuk.org/reports/care-repair-programme-irish-lifeage-action/,elderly,2006.0,Forecast,private,0,,,4,1,1,1,5000,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,31.2,0,,Ireland
76,costs-benefits-of-early-years-and-education,Reports Database:Costs & Benefits of Early Years and Education,https://socialvalueuk.org/reports/costs-benefits-of-early-years-and-education/,education,2012.0,Unknown,government,0,,,0,1,1,1,5000,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,31.2,0,,UK
77,the-outcomes-and-values-of-souls-advanced-sroi-training-course,Reports Database:The outcomes and values of SOUL’s advanced SROI training course,https://socialvalueuk.org/reports/the-outcomes-and-values-of-souls-advanced-sroi-training-course/,sports,2011.0,Unknown,unknown,1,,,12,1,1,1,5000,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,50.0,0,,UK
78,the-bridge-project-western-australia-sroi-forecast,Reports Database:The Bridge Project Western Australia SROI Forecast,https://socialvalueuk.org/reports/the-bridge-project-western-australia-sroi-forecast/,other,2011.0,Forecast,charity,1,,"investment  of  $608,240",16,1,1,1,5000,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,8.0,50.0,0,,Australia
79,scottish-chamber-orchestraa-pilot-primary-school-residency-at-preston-street-primary-school-in-edinburgh,Reports Database:Scottish Chamber Orchestra’a Pilot Primary School Residency at Preston Street Prima,https://socialvalueuk.org/reports/scottish-chamber-orchestraa-pilot-primary-school-residency-at-preston-street-primary-school-in-edinburgh/,education,2012.0,Unknown,unknown,0,,,6,1,1,1,5000,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,14.0,87.5,0,,UK
80,sroi-forecast-of-phase-1-of-the-vineburgh-development,Reports Database:SROI Forecast of Phase 1 of the Vineburgh Development,https://socialvalueuk.org/reports/sroi-forecast-of-phase-1-of-the-vineburgh-development/,housing,2011.0,Forecast,charity,1,,,24,1,1,1,5000,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,9.0,56.2,0,,UK
81,create-potential-academy-sroi,Reports Database:CREATE Potential Academy SROI,https://socialvalueuk.org/reports/create-potential-academy-sroi/,housing,2012.0,Forecast,private,1,,,11,1,1,1,5000,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,15.0,93.8,0,,UK
82,crein-sroi-analysis,Reports Database:CREIN SROI Analysis,https://socialvalueuk.org/reports/crein-sroi-analysis/,housing,2011.0,Unknown,government,1,,,16,1,1,1,5000,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,11.0,68.8,0,,UK
85,action-for-children-impact-report-2012,Reports Database:Action for Children – Impact Report 2012,https://socialvalueuk.org/reports/action-for-children-impact-report-2012/,social_inclusion,2012.0,Unknown,charity,0,,,0,1,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,0,,UK
86,making-our-communities-better-places,Reports Database:Making Our Communities Better Places,https://socialvalueuk.org/reports/making-our-communities-better-places/,housing,2010.0,Unknown,charity,1,,"investments of £355,876",9,1,1,1,5000,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,31.2,1,,UK
87,making-an-impact-a-sroi-study-of-emmaus-uk,Reports Database:Making an Impact: A SROI study of Emmaus UK,https://socialvalueuk.org/reports/making-an-impact-a-sroi-study-of-emmaus-uk/,other,2011.0,Unknown,unknown,0,,,10,1,1,1,5000,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,75.0,0,,UK
88,coui-teens-and-toddlers-programme,Reports Database:COUI Teens and Toddlers Programme,https://socialvalueuk.org/reports/coui-teens-and-toddlers-programme/,education,2009.0,Unknown,charity,0,,,6,1,1,1,5000,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,43.8,0,,UK
90,the-value-of-early-intervention-identifying-the-social-return-of-barnardos-childrens-centre-services,Reports Database:The Value of Early Intervention: Identifying the Social Return of Barnardo’s Childr,https://socialvalueuk.org/reports/the-value-of-early-intervention-identifying-the-social-return-of-barnardos-childrens-centre-services/,other,2012.0,Unknown,charity,0,,,1,1,1,1,5000,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,25.0,0,,UK
91,work-related-learning-programme-run-by-action-for-kids-sroi-report-2012,Reports Database:Work Related Learning Programme run by Action for Kids – SROI Report 2012,https://socialvalueuk.org/reports/work-related-learning-programme-run-by-action-for-kids-sroi-report-2012/,disability,2012.0,Unknown,charity,0,,"investment of £750,218",11,1,1,1,5000,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,9.0,56.2,0,,UK
92,daycare-trust-parent-champions-liverpool-prototype-project,Reports Database:Daycare Trust Parent Champions Liverpool Prototype Project,https://socialvalueuk.org/reports/daycare-trust-parent-champions-liverpool-prototype-project/,housing,2012.0,Unknown,private,0,,,11,1,1,1,5000,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,12.0,75.0,0,,UK
96,national-association-of-independent-and-non-maintained-special-schools,Reports Database:National Association of Independent and Non-Maintained Special Schools,https://socialvalueuk.org/reports/national-association-of-independent-and-non-maintained-special-schools/,education,2012.0,Unknown,charity,1,,,0,1,1,1,5000,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,43.8,1,,UK
97,shelter-scotland-more-than-housing,Reports Database:Shelter Scotland ‘More than housing’,https://socialvalueuk.org/reports/shelter-scotland-more-than-housing/,housing,2011.0,Unknown,private,1,,,18,1,1,1,5000,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,50.0,0,,UK
101,galveston-sroi-case-studies,Reports Database:Galveston SROI Case Studies,https://socialvalueuk.org/reports/galveston-sroi-case-studies/,environment,2012.0,Unknown,government,0,,,3,1,1,1,5000,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,8.0,50.0,0,,Canada
102,sroi-evaluative-analysis-of-introduction-to-supported-employment-program,Reports Database:SROI Evaluative Analysis of Introduction to Supported Employment Program,https://socialvalueuk.org/reports/sroi-evaluative-analysis-of-introduction-to-supported-employment-program/,employment,2011.0,Unknown,government,1,,,6,1,1,1,5000,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,11.0,68.8,0,,Canada
104,measuring-social-return-on-investment-for-community-schools-a-case-study,Reports Database:Measuring Social Return on Investment for Community Schools A Case Study,https://socialvalueuk.org/reports/measuring-social-return-on-investment-for-community-schools-a-case-study/,education,2013.0,Unknown,charity,0,,,1,1,1,1,5000,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,10.0,62.5,0,,USA
105,worth-every-penny-of-every-pound-the-social-value-of-equalities-infrastructure-organisations,Reports Database:Worth Every Penny of Every Pound: The social value of equalities infrastructure org,https://socialvalueuk.org/reports/worth-every-penny-of-every-pound-the-social-value-of-equalities-infrastructure-organisations/,social_inclusion,2011.0,Unknown,unknown,0,,"investment 

£5.50",1,1,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,0,,UK
106,social-return-on-investment-sroi-of-substance-misuse-work-leicestershire-youth-offending-service,Reports Database:Social Return on Investment (SROI) of Substance Misuse Work Leicestershire Youth Of,https://socialvalueuk.org/reports/social-return-on-investment-sroi-of-substance-misuse-work-leicestershire-youth-offending-service/,youth,2013.0,Unknown,government,0,,,7,1,1,1,5000,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,13.0,81.2,0,,UK
111,grounded-a-new-approach-to-evaluating-runway-3,Reports Database:Grounded: A  new approach to evaluating Runway 3,https://socialvalueuk.org/reports/grounded-a-new-approach-to-evaluating-runway-3/,sports,2000.0,Unknown,charity,0,,,6,1,1,1,5000,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,50.0,0,,UK
113,action-for-children-impact-report-2013,Reports Database:Action for Children – Impact Report 2013,https://socialvalueuk.org/reports/action-for-children-impact-report-2013/,education,2013.0,Unknown,unknown,0,,,0,1,1,1,5000,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,37.5,0,,UK
114,galveston-sustainable-return-on-investment,Reports Database:Galveston Sustainable Return on Investment,https://socialvalueuk.org/reports/galveston-sustainable-return-on-investment/,environment,2012.0,Unknown,government,0,,,3,1,1,1,5000,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,8.0,50.0,0,,Canada
115,social-return-on-investment-forecast-foresters-community-finance,Reports Database:Social Return on Investment Forecast – Foresters Community Finance,https://socialvalueuk.org/reports/social-return-on-investment-forecast-foresters-community-finance/,environment,2013.0,Forecast,unknown,0,,,8,1,1,1,5000,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,14.0,87.5,0,,Australia
116,demonstrating-value-a-final-report-on-the-community-sector-councils-social-return-on-investment-pilot-project,Reports Database:Demonstrating Value: A final report on the Community Sector Council’s Social Return,https://socialvalueuk.org/reports/demonstrating-value-a-final-report-on-the-community-sector-councils-social-return-on-investment-pilot-project/,other,2013.0,Unknown,charity,0,,,3,1,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,UK
117,african-australian-inclusion-program-aaip-summary,Reports Database:African Australian Inclusion Program (AAIP) Summary,https://socialvalueuk.org/reports/african-australian-inclusion-program-aaip-summary/,employment,2009.0,Unknown,private,0,,"inputs

96",6,1,1,1,4341,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,Australia
118,twenty-twenty-social-return-on-investment,Reports Database:Twenty Twenty Social Return on Investment,https://socialvalueuk.org/reports/twenty-twenty-social-return-on-investment/,education,2012.0,Unknown,charity,0,,"Investment  

1",11,1,1,1,5000,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,13.0,81.2,0,,UK
120,palestyle-forecast-sroi-report,Reports Database:Palestyle Forecast SROI Report,https://socialvalueuk.org/reports/palestyle-forecast-sroi-report/,housing,2012.0,Forecast,charity,1,,investment  of  $1,6,1,1,1,5000,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,62.5,0,,USA
121,sroi-on-quality-checkers-skills-for-people,Reports Database:SROI on Quality Checkers (Skills for People),https://socialvalueuk.org/reports/sroi-on-quality-checkers-skills-for-people/,disability,2008.0,Unknown,government,1,,,8,1,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,37.5,0,,UK
122,sroi-analysis-of-the-plusone-mentoring-programme-executive-summary,Reports Database:SROI analysis of the plusone mentoring programme – Executive Summary,https://socialvalueuk.org/reports/sroi-analysis-of-the-plusone-mentoring-programme-executive-summary/,justice,2011.0,Unknown,government,0,,,7,1,1,1,5000,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,8.0,50.0,0,,UK
123,sroi-on-dial-a-community-bus-shopping-service,Reports Database:SROI on Dial-A-Community Bus Shopping Service,https://socialvalueuk.org/reports/sroi-on-dial-a-community-bus-shopping-service/,health,2010.0,Unknown,charity,0,,"Investment 

3",17,1,1,1,5000,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,10.0,62.5,0,,UK
124,atira-property-management-inc-social-return-on-investment-of-hiring-target-employee-group-individuals,Reports Database:Atira Property Management Inc. Social Return on Investment of Hiring Target Employe,https://socialvalueuk.org/reports/atira-property-management-inc-social-return-on-investment-of-hiring-target-employee-group-individuals/,arts_culture,2012.0,Forecast,private,0,,"costs
6.3",9,1,1,1,5000,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,Canada
125,vienna-universtiy-of-economics-and-business-the-good-wood-executive-summary,Reports Database:Vienna Universtiy of Economics and Business – “The Good Wood” Executive Summary,https://socialvalueuk.org/reports/vienna-universtiy-of-economics-and-business-the-good-wood-executive-summary/,employment,2007.0,Unknown,private,0,,,2,1,1,1,4249,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,Austria
126,vienna-university-of-economics-and-business-footprints-executive-summary,Reports Database:Vienna University of Economics and Business – “Footprints” Executive Summary,https://socialvalueuk.org/reports/vienna-university-of-economics-and-business-footprints-executive-summary/,education,2007.0,Unknown,charity,0,,,3,1,1,1,4335,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,50.0,0,,Austria
127,vienna-university-of-economics-and-business-fire-brigades-in-upper-austria-executive-summary,Reports Database:Vienna University of Economics and Business – “Fire Brigades in Upper Austria” Exec,https://socialvalueuk.org/reports/vienna-university-of-economics-and-business-fire-brigades-in-upper-austria-executive-summary/,housing,2010.0,Unknown,government,0,,,2,1,1,1,5000,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,8.0,50.0,0,,New Zealand
128,bookstart-investing-in-the-future-of-our-children-executive-summary,Reports Database:BOOKSTART: Investing in the future of our children – Executive Summary,https://socialvalueuk.org/reports/bookstart-investing-in-the-future-of-our-children-executive-summary/,education,2009.0,Forecast,private,0,,Investment 2009,0,1,1,1,5000,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,43.8,0,,UK
129,vienna-university-of-economics-and-business-donate-your-washing-machine-executive-summary,Reports Database:Vienna University of Economics and Business – “Donate Your Washing Machine” Executi,https://socialvalueuk.org/reports/vienna-university-of-economics-and-business-donate-your-washing-machine-executive-summary/,employment,2007.0,Forecast,charity,0,,,3,1,1,1,5000,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,31.2,0,,USA
130,social-return-on-investment-of-citizens-advice-direct,Reports Database:Social return on Investment of Citizens Advice Direct,https://socialvalueuk.org/reports/social-return-on-investment-of-citizens-advice-direct/,housing,2014.0,Scoping,charity,1,,"Investment 

6",17,1,1,1,5000,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,43.8,0,,UK
132,vienna-univeristy-of-economics-and-business-miteinander-leben-executive-summary,Reports Database:Vienna Univeristy of Economics and Business – “Miteinander leben” Executive Summary,https://socialvalueuk.org/reports/vienna-univeristy-of-economics-and-business-miteinander-leben-executive-summary/,housing,2012.0,Unknown,charity,0,,investments of 1.6,5,1,1,1,5000,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,10.0,62.5,0,,Austria
133,vienna-university-of-economics-and-business-initial-housing-aid-executive-summary,Reports Database:Vienna University of Economics and Business – “Initial Housing Aid” Executive Summa,https://socialvalueuk.org/reports/vienna-university-of-economics-and-business-initial-housing-aid-executive-summary/,education,2007.0,Unknown,unknown,0,,,2,1,1,1,3384,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,7.0,43.8,0,,Austria
